dpqs, 100.000000, 592.400000, 415.300000, 0.000000
quick, 100.000000, 673.300000, 493.500000, 0.000000
dpqs, 200.000000, 1319.800000, 896.400000, 0.000000
quick, 200.000000, 1614.900000, 1066.900000, 0.000000
dpqs, 300.000000, 2305.500000, 1475.200000, 0.000000
quick, 300.000000, 2520.500000, 1609.100000, 0.000000
dpqs, 400.000000, 3292.400000, 2156.500000, 0.000000
quick, 400.000000, 3576.700000, 2504.300000, 0.001600
dpqs, 500.000000, 4306.300000, 2732.500000, 0.000100
quick, 500.000000, 5208.800000, 3846.500000, 0.000100
dpqs, 600.000000, 5072.500000, 3122.200000, 0.000000
quick, 600.000000, 5900.800000, 3877.700000, 0.000200
dpqs, 700.000000, 6159.100000, 4181.700000, 0.000000
quick, 700.000000, 7011.000000, 4669.100000, 0.000000
dpqs, 800.000000, 7489.300000, 4882.600000, 0.000000
quick, 800.000000, 8343.800000, 5150.400000, 0.000000
dpqs, 900.000000, 8330.700000, 5545.400000, 0.000100
quick, 900.000000, 9444.800000, 6116.400000, 0.000100
dpqs, 1000.000000, 9960.500000, 6216.100000, 0.000100
quick, 1000.000000, 11419.700000, 7867.200000, 0.000000
dpqs, 1100.000000, 10539.100000, 7080.400000, 0.000000
quick, 1100.000000, 12416.800000, 8649.700000, 0.000000
dpqs, 1200.000000, 11768.100000, 7677.000000, 0.000100
quick, 1200.000000, 14051.100000, 8675.400000, 0.000100
dpqs, 1300.000000, 13203.300000, 7897.000000, 0.000000
quick, 1300.000000, 15405.200000, 9472.000000, 0.000000
dpqs, 1400.000000, 14539.100000, 9195.500000, 0.000100
quick, 1400.000000, 16303.400000, 10202.900000, 0.000000
dpqs, 1500.000000, 15206.400000, 9842.200000, 0.000100
quick, 1500.000000, 18613.400000, 12020.100000, 0.000000
dpqs, 1600.000000, 16962.400000, 10815.500000, 0.000100
quick, 1600.000000, 18847.400000, 12381.400000, 0.000000
dpqs, 1700.000000, 17529.400000, 10787.200000, 0.000100
quick, 1700.000000, 20528.800000, 13333.000000, 0.000000
dpqs, 1800.000000, 18306.100000, 11732.900000, 0.000100
quick, 1800.000000, 20920.800000, 14022.300000, 0.000100
dpqs, 1900.000000, 20758.900000, 12957.000000, 0.001600
quick, 1900.000000, 23829.000000, 15598.900000, 0.000200
dpqs, 2000.000000, 21493.600000, 15025.000000, 0.000000
quick, 2000.000000, 24433.200000, 16125.900000, 0.000000
dpqs, 2100.000000, 23614.100000, 14523.800000, 0.000200
quick, 2100.000000, 25656.700000, 16808.500000, 0.000000
dpqs, 2200.000000, 24116.100000, 15185.000000, 0.000000
quick, 2200.000000, 27770.900000, 18674.600000, 0.000200
dpqs, 2300.000000, 25817.800000, 16854.600000, 0.000000
quick, 2300.000000, 29191.000000, 19058.100000, 0.000200
dpqs, 2400.000000, 26723.600000, 17610.400000, 0.001600
quick, 2400.000000, 30986.400000, 21048.800000, 0.001800
dpqs, 2500.000000, 27926.000000, 16956.800000, 0.000100
quick, 2500.000000, 33336.300000, 20005.700000, 0.000000
dpqs, 2600.000000, 28479.400000, 18806.500000, 0.000200
quick, 2600.000000, 33608.300000, 23809.800000, 0.000000
dpqs, 2700.000000, 29904.700000, 19784.600000, 0.000200
quick, 2700.000000, 34878.300000, 23999.900000, 0.000000
dpqs, 2800.000000, 31705.800000, 21252.900000, 0.003500
quick, 2800.000000, 35548.700000, 23464.400000, 0.000100
dpqs, 2900.000000, 35212.900000, 20055.300000, 0.000300
quick, 2900.000000, 38248.500000, 25666.200000, 0.000000
dpqs, 3000.000000, 34897.300000, 22896.600000, 0.000300
quick, 3000.000000, 42198.600000, 28059.800000, 0.001700
dpqs, 3100.000000, 36189.900000, 22316.500000, 0.001800
quick, 3100.000000, 43949.100000, 29101.600000, 0.000200
dpqs, 3200.000000, 35454.200000, 22928.200000, 0.001700
quick, 3200.000000, 43207.300000, 28989.900000, 0.000400
