dpqs, 100.000000, 558.230000, 420.100000, 0.000000
quick, 100.000000, 625.850000, 455.940000, 0.000010
dpqs, 200.000000, 1348.690000, 938.310000, 0.000000
quick, 200.000000, 1536.750000, 1047.200000, 0.000180
dpqs, 300.000000, 2246.590000, 1465.680000, 0.000010
quick, 300.000000, 2561.960000, 1666.380000, 0.000010
dpqs, 400.000000, 3179.450000, 2064.570000, 0.000000
quick, 400.000000, 3662.770000, 2420.320000, 0.000150
dpqs, 500.000000, 4140.960000, 2735.060000, 0.000020
quick, 500.000000, 4817.720000, 3182.040000, 0.000010
dpqs, 600.000000, 5299.710000, 3287.460000, 0.000040
quick, 600.000000, 5982.000000, 3972.170000, 0.000180
dpqs, 700.000000, 6248.890000, 4039.180000, 0.000080
quick, 700.000000, 7194.390000, 4772.320000, 0.002950
dpqs, 800.000000, 7222.860000, 4588.170000, 0.000050
quick, 800.000000, 8231.500000, 5389.310000, 0.000000
dpqs, 900.000000, 8413.540000, 5317.900000, 0.000030
quick, 900.000000, 9858.350000, 6326.320000, 0.000180
dpqs, 1000.000000, 9557.430000, 6026.420000, 0.000090
quick, 1000.000000, 10898.600000, 7019.910000, 0.000620
dpqs, 1100.000000, 10531.820000, 6737.790000, 0.000150
quick, 1100.000000, 12145.910000, 7872.380000, 0.000170
dpqs, 1200.000000, 11841.740000, 7514.740000, 0.000380
quick, 1200.000000, 13558.790000, 8732.490000, 0.000390
dpqs, 1300.000000, 12875.590000, 8270.050000, 0.000170
quick, 1300.000000, 15000.250000, 9723.650000, 0.000340
dpqs, 1400.000000, 13956.890000, 9020.920000, 0.000220
quick, 1400.000000, 16270.550000, 10636.580000, 0.000320
dpqs, 1500.000000, 15334.920000, 9681.420000, 0.000170
quick, 1500.000000, 17663.130000, 11425.410000, 0.000290
dpqs, 1600.000000, 16636.330000, 10243.140000, 0.000520
quick, 1600.000000, 19044.760000, 12329.610000, 0.000040
dpqs, 1700.000000, 17873.140000, 11061.540000, 0.000260
quick, 1700.000000, 20797.370000, 13414.310000, 0.000220
dpqs, 1800.000000, 18823.380000, 12173.330000, 0.000060
quick, 1800.000000, 22002.010000, 14509.650000, 0.000530
dpqs, 1900.000000, 20330.830000, 12684.270000, 0.000040
quick, 1900.000000, 23296.550000, 15174.950000, 0.000210
dpqs, 2000.000000, 21381.070000, 13600.390000, 0.000550
quick, 2000.000000, 25064.540000, 16380.750000, 0.000210
dpqs, 2100.000000, 22718.690000, 14511.860000, 0.000550
quick, 2100.000000, 26680.510000, 17321.960000, 0.000220
dpqs, 2200.000000, 23745.820000, 15217.410000, 0.000840
quick, 2200.000000, 27763.530000, 18159.570000, 0.000390
dpqs, 2300.000000, 25162.250000, 16128.310000, 0.000510
quick, 2300.000000, 29367.800000, 19723.720000, 0.000070
dpqs, 2400.000000, 26472.630000, 16876.000000, 0.000640
quick, 2400.000000, 30885.630000, 20336.350000, 0.000580
dpqs, 2500.000000, 27663.020000, 17760.670000, 0.000430
quick, 2500.000000, 31997.420000, 21440.240000, 0.000200
dpqs, 2600.000000, 29196.540000, 18338.610000, 0.000530
quick, 2600.000000, 33953.290000, 22114.730000, 0.000450
dpqs, 2700.000000, 30105.030000, 19552.800000, 0.000530
quick, 2700.000000, 35854.350000, 24277.910000, 0.000950
dpqs, 2800.000000, 31382.380000, 20079.160000, 0.000620
quick, 2800.000000, 36814.930000, 24596.220000, 0.000410
dpqs, 2900.000000, 32828.360000, 21365.150000, 0.000940
quick, 2900.000000, 37987.710000, 25756.660000, 0.000420
dpqs, 3000.000000, 34416.100000, 22161.430000, 0.000740
quick, 3000.000000, 40130.950000, 27238.960000, 0.000790
dpqs, 3100.000000, 35317.500000, 22790.330000, 0.001060
quick, 3100.000000, 41963.960000, 28203.830000, 0.000790
dpqs, 3200.000000, 37075.050000, 23723.780000, 0.000610
quick, 3200.000000, 43380.110000, 29279.830000, 0.000480
dpqs, 3300.000000, 38559.630000, 24514.470000, 0.000750
quick, 3300.000000, 44141.080000, 30206.160000, 0.000720
dpqs, 3400.000000, 40101.140000, 25507.770000, 0.000780
quick, 3400.000000, 46595.920000, 31472.850000, 0.001240
dpqs, 3500.000000, 41413.230000, 27082.500000, 0.000650
quick, 3500.000000, 48191.990000, 32525.110000, 0.000770
dpqs, 3600.000000, 42183.190000, 27688.590000, 0.000540
quick, 3600.000000, 49963.950000, 33742.190000, 0.000620
dpqs, 3700.000000, 43924.760000, 28254.010000, 0.000580
quick, 3700.000000, 50915.080000, 34371.910000, 0.000520
dpqs, 3800.000000, 45210.790000, 28746.690000, 0.000670
quick, 3800.000000, 53021.780000, 35690.920000, 0.001960
dpqs, 3900.000000, 46206.580000, 29993.290000, 0.000850
quick, 3900.000000, 54976.050000, 37451.120000, 0.000820
dpqs, 4000.000000, 48245.940000, 31474.330000, 0.000980
quick, 4000.000000, 56695.280000, 38652.440000, 0.001670
dpqs, 4100.000000, 49060.130000, 32296.760000, 0.000700
quick, 4100.000000, 58727.200000, 40046.780000, 0.000900
dpqs, 4200.000000, 50638.220000, 32765.770000, 0.001010
quick, 4200.000000, 59831.380000, 41011.080000, 0.001360
dpqs, 4300.000000, 52010.490000, 33753.770000, 0.000850
quick, 4300.000000, 61663.960000, 41973.680000, 0.001520
dpqs, 4400.000000, 53346.660000, 34796.540000, 0.000590
quick, 4400.000000, 63327.790000, 43564.600000, 0.000880
dpqs, 4500.000000, 55237.400000, 36089.190000, 0.000560
quick, 4500.000000, 65837.620000, 45104.200000, 0.000560
dpqs, 4600.000000, 56060.600000, 37013.490000, 0.000910
quick, 4600.000000, 67187.370000, 46870.000000, 0.001680
dpqs, 4700.000000, 57299.480000, 37560.690000, 0.001190
quick, 4700.000000, 68277.000000, 46820.840000, 0.001460
dpqs, 4800.000000, 59393.800000, 39302.120000, 0.001080
quick, 4800.000000, 69993.430000, 48737.520000, 0.000880
dpqs, 4900.000000, 61118.010000, 39855.630000, 0.001040
quick, 4900.000000, 74135.480000, 51176.590000, 0.001250
dpqs, 5000.000000, 61172.210000, 41284.410000, 0.001360
quick, 5000.000000, 75380.640000, 51462.100000, 0.000850
dpqs, 5100.000000, 63382.400000, 41904.820000, 0.001150
quick, 5100.000000, 75880.290000, 52450.250000, 0.000760
dpqs, 5200.000000, 64607.550000, 42765.350000, 0.001050
quick, 5200.000000, 77665.660000, 53516.340000, 0.001470
dpqs, 5300.000000, 66556.020000, 44392.050000, 0.002120
quick, 5300.000000, 79261.870000, 54059.720000, 0.001070
dpqs, 5400.000000, 68842.880000, 45316.820000, 0.001140
quick, 5400.000000, 82507.300000, 56665.370000, 0.001210
dpqs, 5500.000000, 69410.390000, 46201.070000, 0.001550
quick, 5500.000000, 82618.510000, 58619.960000, 0.001210
dpqs, 5600.000000, 70665.650000, 47396.850000, 0.002060
quick, 5600.000000, 84581.510000, 59291.670000, 0.000730
dpqs, 5700.000000, 71556.060000, 48702.070000, 0.000970
quick, 5700.000000, 86292.630000, 60422.870000, 0.001290
dpqs, 5800.000000, 73374.540000, 49523.630000, 0.001550
quick, 5800.000000, 88201.840000, 62931.910000, 0.002550
dpqs, 5900.000000, 75048.720000, 50246.180000, 0.001510
quick, 5900.000000, 91023.600000, 63900.610000, 0.000970
dpqs, 6000.000000, 76646.940000, 51589.920000, 0.001340
quick, 6000.000000, 91220.230000, 65807.550000, 0.001340
dpqs, 6100.000000, 77961.630000, 51989.940000, 0.002000
quick, 6100.000000, 94894.820000, 68074.850000, 0.001350
dpqs, 6200.000000, 79811.880000, 53479.580000, 0.000400
quick, 6200.000000, 96115.700000, 68112.930000, 0.001090
dpqs, 6300.000000, 80810.320000, 54609.300000, 0.002060
quick, 6300.000000, 99326.460000, 69681.850000, 0.002110
dpqs, 6400.000000, 83223.660000, 55024.970000, 0.001750
quick, 6400.000000, 100687.010000, 71091.730000, 0.001470
dpqs, 6500.000000, 83330.980000, 55893.420000, 0.001580
quick, 6500.000000, 101454.980000, 72892.170000, 0.001220
dpqs, 6600.000000, 85145.400000, 57029.960000, 0.002530
