insert, 100.000000, 2605.300000, 2605.300000, 0.000030
merge, 100.000000, 540.360000, 0.000000, 0.000010
quick, 100.000000, 645.870000, 455.050000, 0.000020
insert, 200.000000, 10158.790000, 10158.790000, 0.000030
merge, 200.000000, 1278.790000, 0.000000, 0.000020
quick, 200.000000, 1580.910000, 1071.470000, 0.000020
insert, 300.000000, 22717.550000, 22717.550000, 0.000060
merge, 300.000000, 2097.650000, 0.000000, 0.000020
quick, 300.000000, 2606.250000, 1714.360000, 0.000040
insert, 400.000000, 40183.340000, 40183.340000, 0.000170
merge, 400.000000, 2958.600000, 0.000000, 0.000040
quick, 400.000000, 3650.340000, 2442.480000, 0.000010
insert, 500.000000, 62678.910000, 62678.910000, 0.000720
merge, 500.000000, 3852.230000, 0.000000, 0.000030
quick, 500.000000, 4784.680000, 3101.260000, 0.000020
insert, 600.000000, 90698.230000, 90698.230000, 0.000590
merge, 600.000000, 4794.530000, 0.000000, 0.000240
quick, 600.000000, 5976.810000, 3844.190000, 0.000100
insert, 700.000000, 123517.500000, 123517.500000, 0.000700
merge, 700.000000, 5751.450000, 0.000000, 0.000210
quick, 700.000000, 7147.240000, 4616.630000, 0.000120
insert, 800.000000, 161080.270000, 161080.270000, 0.001070
merge, 800.000000, 6719.080000, 0.000000, 0.000050
quick, 800.000000, 8425.950000, 5388.230000, 0.000100
insert, 900.000000, 204089.520000, 204089.520000, 0.001240
merge, 900.000000, 7708.920000, 0.000000, 0.000330
quick, 900.000000, 9691.500000, 6220.230000, 0.000140
insert, 1000.000000, 251125.190000, 251125.190000, 0.001450
merge, 1000.000000, 8706.320000, 0.000000, 0.000270
quick, 1000.000000, 11083.900000, 7134.780000, 0.000270
insert, 1100.000000, 303755.070000, 303755.070000, 0.001950
merge, 1100.000000, 9739.900000, 0.000000, 0.000180
quick, 1100.000000, 12326.100000, 8014.360000, 0.000110
insert, 1200.000000, 361906.140000, 361906.140000, 0.002380
merge, 1200.000000, 10787.520000, 0.000000, 0.000270
quick, 1200.000000, 13731.820000, 8874.030000, 0.000190
insert, 1300.000000, 424601.150000, 424601.150000, 0.002740
merge, 1300.000000, 11833.150000, 0.000000, 0.000190
quick, 1300.000000, 14985.670000, 9771.550000, 0.000220
insert, 1400.000000, 492444.320000, 492444.320000, 0.003200
merge, 1400.000000, 12900.070000, 0.000000, 0.000250
quick, 1400.000000, 16441.170000, 10603.040000, 0.000280
insert, 1500.000000, 565051.790000, 565051.790000, 0.003640
merge, 1500.000000, 13962.800000, 0.000000, 0.000270
quick, 1500.000000, 17756.250000, 11478.760000, 0.000260
insert, 1600.000000, 642722.510000, 642722.510000, 0.004160
merge, 1600.000000, 15038.970000, 0.000000, 0.000310
quick, 1600.000000, 19225.220000, 12418.630000, 0.000260
insert, 1700.000000, 725285.150000, 725285.150000, 0.004730
merge, 1700.000000, 16128.760000, 0.000000, 0.000290
quick, 1700.000000, 20548.050000, 13446.250000, 0.000330
insert, 1800.000000, 811116.870000, 811116.870000, 0.005220
merge, 1800.000000, 17215.980000, 0.000000, 0.000310
quick, 1800.000000, 22164.070000, 14360.230000, 0.000380
insert, 1900.000000, 902922.770000, 902922.770000, 0.005800
merge, 1900.000000, 18310.180000, 0.000000, 0.000370
quick, 1900.000000, 23476.500000, 15364.100000, 0.000300
insert, 2000.000000, 1000648.690000, 1000648.690000, 0.006470
merge, 2000.000000, 19414.540000, 0.000000, 0.000400
quick, 2000.000000, 25066.890000, 16462.710000, 0.000350
insert, 2100.000000, 1103824.050000, 1103824.050000, 0.007150
merge, 2100.000000, 20535.420000, 0.000000, 0.000360
quick, 2100.000000, 26209.450000, 16931.570000, 0.000400
insert, 2200.000000, 1212354.210000, 1212354.210000, 0.007810
merge, 2200.000000, 21678.110000, 0.000000, 0.000420
quick, 2200.000000, 27718.170000, 18145.880000, 0.000410
insert, 2300.000000, 1325422.720000, 1325422.720000, 0.008610
merge, 2300.000000, 22815.130000, 0.000000, 0.000350
quick, 2300.000000, 29298.630000, 19331.280000, 0.000480
insert, 2400.000000, 1442126.990000, 1442126.990000, 0.009310
merge, 2400.000000, 23969.990000, 0.000000, 0.000380
quick, 2400.000000, 30924.280000, 20639.140000, 0.000500
insert, 2500.000000, 1564471.100000, 1564471.100000, 0.010030
merge, 2500.000000, 25114.290000, 0.000000, 0.000450
quick, 2500.000000, 32528.950000, 21352.770000, 0.000450
insert, 2600.000000, 1692987.220000, 1692987.220000, 0.010880
merge, 2600.000000, 26264.780000, 0.000000, 0.000560
quick, 2600.000000, 34056.470000, 22528.160000, 0.000440
insert, 2700.000000, 1825484.140000, 1825484.140000, 0.011730
merge, 2700.000000, 27430.760000, 0.000000, 0.000560
quick, 2700.000000, 35324.620000, 23497.100000, 0.000480
insert, 2800.000000, 1962931.290000, 1962931.290000, 0.012690
merge, 2800.000000, 28592.440000, 0.000000, 0.000470
quick, 2800.000000, 36932.260000, 24641.470000, 0.000630
insert, 2900.000000, 2106314.040000, 2106314.040000, 0.013560
merge, 2900.000000, 29756.810000, 0.000000, 0.000500
quick, 2900.000000, 38430.330000, 25731.070000, 0.000590
insert, 3000.000000, 2254153.440000, 2254153.440000, 0.014460
merge, 3000.000000, 30917.970000, 0.000000, 0.000630
quick, 3000.000000, 40165.880000, 27010.400000, 0.000610
insert, 3100.000000, 2406449.580000, 2406449.580000, 0.015510
merge, 3100.000000, 32091.230000, 0.000000, 0.000580
quick, 3100.000000, 41726.490000, 27923.820000, 0.000580
insert, 3200.000000, 2563318.130000, 2563318.130000, 0.016510
merge, 3200.000000, 33274.830000, 0.000000, 0.000650
quick, 3200.000000, 43723.130000, 29468.970000, 0.000670
insert, 3300.000000, 2726619.190000, 2726619.190000, 0.017540
merge, 3300.000000, 34462.250000, 0.000000, 0.000680
quick, 3300.000000, 45519.490000, 29981.610000, 0.000670
insert, 3400.000000, 2894399.640000, 2894399.640000, 0.018590
merge, 3400.000000, 35653.020000, 0.000000, 0.000590
quick, 3400.000000, 46809.580000, 31593.520000, 0.000710
insert, 3500.000000, 3068040.620000, 3068040.620000, 0.019710
merge, 3500.000000, 36845.110000, 0.000000, 0.000690
quick, 3500.000000, 48328.590000, 32647.450000, 0.000710
insert, 3600.000000, 3245143.210000, 3245143.210000, 0.020790
merge, 3600.000000, 38024.450000, 0.000000, 0.000680
quick, 3600.000000, 50048.220000, 33581.600000, 0.000830
