insert, 100.000000, 2328.000000, 2328.000000, 0.000000
merge, 100.000000, 546.000000, 0.000000, 0.001000
quick, 100.000000, 643.000000, 461.000000, 0.000000
insert, 200.000000, 9327.000000, 9327.000000, 0.000000
merge, 200.000000, 1278.000000, 0.000000, 0.000000
quick, 200.000000, 1522.000000, 932.000000, 0.000000
insert, 300.000000, 22711.000000, 22711.000000, 0.000000
merge, 300.000000, 2099.000000, 0.000000, 0.000000
quick, 300.000000, 2419.000000, 1622.000000, 0.000000
insert, 400.000000, 38765.000000, 38765.000000, 0.000000
merge, 400.000000, 2962.000000, 0.000000, 0.000000
quick, 400.000000, 3867.000000, 2382.000000, 0.000000
insert, 500.000000, 63714.000000, 63714.000000, 0.000000
merge, 500.000000, 3859.000000, 0.000000, 0.001000
quick, 500.000000, 4400.000000, 2830.000000, 0.000000
insert, 600.000000, 92158.000000, 92158.000000, 0.000000
merge, 600.000000, 4810.000000, 0.000000, 0.000000
quick, 600.000000, 5686.000000, 3861.000000, 0.000000
insert, 700.000000, 124174.000000, 124174.000000, 0.001000
merge, 700.000000, 5740.000000, 0.000000, 0.000000
quick, 700.000000, 6902.000000, 4564.000000, 0.000000
insert, 800.000000, 163351.000000, 163351.000000, 0.001000
merge, 800.000000, 6727.000000, 0.000000, 0.000000
quick, 800.000000, 8411.000000, 5620.000000, 0.000000
insert, 900.000000, 207792.000000, 207792.000000, 0.002000
merge, 900.000000, 7704.000000, 0.000000, 0.000000
quick, 900.000000, 10654.000000, 6677.000000, 0.000000
insert, 1000.000000, 256538.000000, 256538.000000, 0.001000
merge, 1000.000000, 8720.000000, 0.000000, 0.000000
quick, 1000.000000, 11161.000000, 7420.000000, 0.000000
insert, 1100.000000, 309056.000000, 309056.000000, 0.002000
merge, 1100.000000, 9732.000000, 0.000000, 0.000000
quick, 1100.000000, 12172.000000, 7744.000000, 0.000000
insert, 1200.000000, 367899.000000, 367899.000000, 0.002000
merge, 1200.000000, 10807.000000, 0.000000, 0.001000
quick, 1200.000000, 13831.000000, 8479.000000, 0.000000
insert, 1300.000000, 429315.000000, 429315.000000, 0.002000
merge, 1300.000000, 11807.000000, 0.000000, 0.000000
quick, 1300.000000, 16839.000000, 11439.000000, 0.000000
insert, 1400.000000, 502397.000000, 502397.000000, 0.003000
merge, 1400.000000, 12870.000000, 0.000000, 0.000000
quick, 1400.000000, 16498.000000, 10575.000000, 0.000000
insert, 1500.000000, 577916.000000, 577916.000000, 0.004000
merge, 1500.000000, 13971.000000, 0.000000, 0.000000
quick, 1500.000000, 17843.000000, 11802.000000, 0.000000
insert, 1600.000000, 657913.000000, 657913.000000, 0.004000
merge, 1600.000000, 15058.000000, 0.000000, 0.000000
quick, 1600.000000, 19591.000000, 13703.000000, 0.000000
