insert, 100.000000, 2627.000000, 2627.000000, 0.000000
merge, 100.000000, 540.600000, 0.000000, 0.000000
quick, 100.000000, 638.600000, 438.500000, 0.000000
insert, 200.000000, 10218.800000, 10218.800000, 0.000000
merge, 200.000000, 1282.400000, 0.000000, 0.000000
quick, 200.000000, 1617.000000, 1048.400000, 0.000000
insert, 300.000000, 22870.000000, 22870.000000, 0.000100
merge, 300.000000, 2100.100000, 0.000000, 0.000000
quick, 300.000000, 2560.100000, 1599.900000, 0.000100
insert, 400.000000, 40214.500000, 40214.500000, 0.000000
merge, 400.000000, 2964.400000, 0.000000, 0.000100
quick, 400.000000, 3640.000000, 2533.700000, 0.000000
insert, 500.000000, 62690.800000, 62690.800000, 0.000700
merge, 500.000000, 3856.000000, 0.000000, 0.000000
quick, 500.000000, 4635.800000, 2994.400000, 0.000100
insert, 600.000000, 90957.500000, 90957.500000, 0.000500
merge, 600.000000, 4792.300000, 0.000000, 0.000300
quick, 600.000000, 5848.700000, 3821.700000, 0.000100
insert, 700.000000, 123486.800000, 123486.800000, 0.000800
merge, 700.000000, 5749.000000, 0.000000, 0.000200
quick, 700.000000, 7179.100000, 4552.600000, 0.000000
insert, 800.000000, 160968.300000, 160968.300000, 0.001100
merge, 800.000000, 6724.500000, 0.000000, 0.000000
quick, 800.000000, 8298.400000, 5409.300000, 0.000300
insert, 900.000000, 203727.700000, 203727.700000, 0.001000
merge, 900.000000, 7700.400000, 0.000000, 0.000500
quick, 900.000000, 9626.200000, 6008.300000, 0.000200
insert, 1000.000000, 251090.800000, 251090.800000, 0.001300
merge, 1000.000000, 8710.100000, 0.000000, 0.000400
quick, 1000.000000, 10854.300000, 7218.300000, 0.000200
insert, 1100.000000, 304378.100000, 304378.100000, 0.001900
merge, 1100.000000, 9740.300000, 0.000000, 0.000100
quick, 1100.000000, 12396.100000, 8074.900000, 0.000300
insert, 1200.000000, 362624.400000, 362624.400000, 0.002500
merge, 1200.000000, 10791.400000, 0.000000, 0.000000
quick, 1200.000000, 13666.100000, 8909.200000, 0.000200
insert, 1300.000000, 425747.300000, 425747.300000, 0.002700
merge, 1300.000000, 11834.700000, 0.000000, 0.000200
quick, 1300.000000, 14700.600000, 9939.100000, 0.000400
