insert, 100.000000, 2569.446000, 2569.446000, 0.000012
merge, 100.000000, 541.828000, 0.000000, 0.000007
quick, 100.000000, 648.689000, 460.649000, 0.000007
insert, 200.000000, 10162.107000, 10162.107000, 0.000033
merge, 200.000000, 1281.643000, 0.000000, 0.000014
quick, 200.000000, 1556.338000, 1055.686000, 0.000010
insert, 300.000000, 22776.178000, 22776.178000, 0.000083
merge, 300.000000, 2097.387000, 0.000000, 0.000026
quick, 300.000000, 2585.034000, 1711.682000, 0.000031
insert, 400.000000, 40353.059000, 40353.059000, 0.000173
merge, 400.000000, 2961.299000, 0.000000, 0.000032
quick, 400.000000, 3667.838000, 2405.124000, 0.000025
insert, 500.000000, 62911.676000, 62911.676000, 0.000668
merge, 500.000000, 3854.447000, 0.000000, 0.000034
quick, 500.000000, 4818.671000, 3142.651000, 0.000041
insert, 600.000000, 90487.421000, 90487.421000, 0.000541
merge, 600.000000, 4792.513000, 0.000000, 0.000311
quick, 600.000000, 6003.227000, 3914.859000, 0.000058
insert, 700.000000, 123105.022000, 123105.022000, 0.000658
merge, 700.000000, 5749.103000, 0.000000, 0.000286
quick, 700.000000, 7211.284000, 4670.677000, 0.000067
insert, 800.000000, 160710.068000, 160710.068000, 0.001021
merge, 800.000000, 6720.651000, 0.000000, 0.000078
quick, 800.000000, 8444.787000, 5456.774000, 0.000063
insert, 900.000000, 203376.749000, 203376.749000, 0.001268
merge, 900.000000, 7708.555000, 0.000000, 0.000300
quick, 900.000000, 9734.475000, 6260.708000, 0.000231
insert, 1000.000000, 251001.517000, 251001.517000, 0.001408
merge, 1000.000000, 8706.562000, 0.000000, 0.000274
quick, 1000.000000, 11004.443000, 7105.149000, 0.000273
insert, 1100.000000, 303588.307000, 303588.307000, 0.001942
merge, 1100.000000, 9737.589000, 0.000000, 0.000177
quick, 1100.000000, 12363.610000, 8016.477000, 0.000113
insert, 1200.000000, 361172.536000, 361172.536000, 0.002323
merge, 1200.000000, 10783.062000, 0.000000, 0.000284
quick, 1200.000000, 13655.376000, 8825.519000, 0.000249
insert, 1300.000000, 423856.432000, 423856.432000, 0.002715
merge, 1300.000000, 11834.637000, 0.000000, 0.000255
quick, 1300.000000, 15025.865000, 9688.624000, 0.000172
